objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
436676,Studies of Hands and Drapery,Thomas Gainsborough,male,16th c. CE,print,528,625,0.84,0.03307466208934784,-0.3506355285644531,4.415346666064579e-06,-0.10585215037614641
436677,Study of a Young Woman,Jean-Antoine Houdon,male,18th c. CE,print,599,511,1.17,0.1110360249876976,-0.07542495429515839,0.001017408911138773,0.012209493201225996
436679,Landscape with River,Albrecht Dürer,male,19th c. CE,painting,537,625,0.86,0.039347294718027115,-0.5225296020507812,0.0001013952714856714,-0.1610269706870895
436683,Mountain View at Sunset,Élisabeth Louise Vigée Le Brun,female,19th c. CE,drawing_paper,521,625,0.83,0.017300566658377647,-0.06740503013134003,0.003965819254517555,-0.015379548072814941
436685,Self-Portrait,Diego Velázquez,male,18th c. CE,painting,502,624,0.8,0.2251747101545334,0.05997128784656525,0.001646187505684793,0.0955973951689278
436687,Landscape with River,Peter Paul Rubens,male,17th c. CE,painting,398,624,0.64,0.45180580019950867,-0.04679882898926735,0.0021290809381753206,0.13571201738280556
436689,Study of a Young Woman,Anthony van Dyck,male,17th c. CE,painting,389,625,0.62,0.07592575997114182,-0.17291487753391266,0.002139891032129526,-0.031616408843547106
436691,Portrait of a Noblewoman by Cézanne,Paul Cézanne,male,18th c. CE,other,496,624,0.79,0.6930899620056152,-0.03432203829288483,0.0019083053339272738,0.22022540968221924
436692,The Holy Family,Peter Paul Rubens,male,18th c. CE,painting,506,624,0.81,0.33827054500579834,-0.09048449993133545,0.00080917461309582,0.08286507322918624
436694,Village Festival,Rembrandt van Rijn,male,16th c. CE,painting,528,625,0.84,0.03980051726102829,0.10087142139673233,-0.05692855268716812,0.0279144619901975
436698,Saint Jerome in His Study,Thomas Gainsborough,male,16th c. CE,print,599,466,1.29,0.23479166626930237,0.004778130445629358,-0.012612896971404552,0.07565229991450906
436702,The Holy Family,Thomas Gainsborough,male,17th c. CE,painting,600,450,1.33,0.45057058334350586,0.0013408472295850515,0.03183374181389809,0.161248390795663
436703,The Holy Family,Winslow Homer,male,16th c. CE,painting,490,625,0.78,0.4973207116127014,0.09258590638637543,0.012307021766901016,0.20073787992199263
436704,Mountain View at Sunset,Thomas Gainsborough,male,16th c. CE,drawing_paper,506,625,0.81,-0.010751981288194656,-0.13569733500480652,0.005777057725936174,-0.046890752855688334
436706,Landscape with River,Rogier van der Weyden,male,17th c. CE,painting,497,624,0.8,0.013147258199751377,-0.3745962977409363,0.0007239014958031476,-0.12024171268179391
436707,Landscape with River,Thomas Gainsborough,male,19th c. CE,print,505,624,0.81,0.010242916643619537,-0.11153315752744675,0.0025971252471208572,-0.03289770521223545
436708,The Holy Family,Rembrandt van Rijn,male,17th c. CE,painting,600,458,1.31,0.5868588089942932,-0.005659784190356731,0.00589440343901515,0.19569780941431722
436710,Portrait of a Noblewoman by Elder,Lucas Cranach the Elder,male,19th c. CE,painting,577,624,0.92,-3.4665936254896224e-06,0.0009791074553504586,-9.495126141700894e-05,0.00029356320010265335
436711,Saint Jerome in His Study,Edmonia Lewis,female,18th c. CE,painting,600,591,1.02,0.05189177766442299,0.07081793248653412,-0.09426949173212051,0.009480072806278864
436713,Mythological Scene,Auguste Rodin,male,18th c. CE,painting,600,577,1.04,0.0012611448764801025,-0.000804281560704112,0.0001556578790768981,0.00020417373161762953
436714,Mountain View at Sunset,Claude Monet,male,17th c. CE,drawing_paper,447,624,0.72,0.05329941213130951,-0.017856046557426453,0.0027970285154879093,0.012746798029790321
436715,Allegory of Spring,Jan van Eyck,male,19th c. CE,painting,599,617,0.97,0.11612603068351746,0.03795255720615387,0.015969593077898026,0.05668272698918978
436717,Portrait of a Gentleman by Dürer,Albrecht Dürer,male,19th c. CE,painting,471,624,0.75,0.07754930108785629,0.006772778928279877,-0.003261540550738573,0.0270201798217992
436720,Village Festival,Auguste Rodin,male,20th c. CE,painting,499,624,0.8,0.06311215460300446,0.018926523625850677,0.04476001858711243,0.04226623227198919
436721,Bust of a Woman,Auguste Rodin,male,17th c. CE,painting,554,624,0.89,0.4743576943874359,-0.01168743148446083,0.01999448426067829,0.16088824905455112
436722,Village Festival,Anthony van Dyck,male,16th c. CE,painting,387,625,0.62,0.038139887154102325,-0.5004743337631226,0.005204515065997839,-0.15237664384767413
436723,Self-Portrait,Diego Velázquez,male,19th c. CE,painting,599,369,1.62,0.17422671616077423,-0.02719772607088089,0.0054468149319291115,0.050825268340607486
436724,Landscape with River,Joshua Reynolds,male,18th c. CE,painting,465,624,0.75,0.07956188917160034,-0.7049709558486938,-0.00026597894611768425,-0.2085583485410704
436725,Mythological Scene,Francisco Goya,male,19th c. CE,painting,600,462,1.3,-0.04698488861322403,-0.4169981777667999,0.0007466103998012841,-0.15441215199340755
436727,Mythological Scene,Adélaïde Labille-Guiard,female,19th c. CE,other,600,206,2.91,0.009795989841222763,0.0010844143107533455,0.0005852245376445353,0.003821876229873548
436729,Landscape with River,Marie-Denise Villers,female,16th c. CE,painting,471,624,0.75,-0.0004453971632756293,0.0005848119035363197,0.0011070136679336429,0.0004154761360647778
436731,Still Life with Flowers,Judith Leyster,female,19th c. CE,painting,422,624,0.68,0.003033258020877838,0.0020994555670768023,0.004048904404044151,0.003060539330666264
436732,Portrait of a Gentleman by Rubens,Peter Paul Rubens,male,19th c. CE,painting,378,624,0.61,0.006125178653746843,0.006208664271980524,-0.0008082262356765568,0.003841872230016937
436736,Portrait of a Noblewoman by Eyck,Jan van Eyck,male,18th c. CE,painting,457,624,0.73,0.13048125803470612,0.03298041597008705,0.05249818414449692,0.0719866193830967
436741,Studies of Hands and Drapery,Suzanne Valadon,female,17th c. CE,print,486,625,0.78,0.01962902396917343,-0.3025707006454468,0.012258576229214668,-0.09022770014901955
436745,Landscape with River,Thomas Gainsborough,male,19th c. CE,other,600,448,1.34,-0.0014530234038829803,0.04861164093017578,0.009294155053794384,0.01881759086002906
436747,Mountain View at Sunset,Claude Monet,male,18th c. CE,print,541,625,0.87,-0.000429819367127493,-0.013875395990908146,0.0004422231577336788,-0.004620997400100653
436752,Studies of Hands and Drapery,Thomas Gainsborough,male,19th c. CE,drawing_paper,599,504,1.19,0.256711483001709,0.1447601616382599,0.0008858087239786983,0.13411915112131587
436761,Mythological Scene,Harriet Hosmer,female,17th c. CE,other,380,624,0.61,0.003965926822274923,-0.005239150021225214,0.0005170622607693076,-0.0002520536460603277
436762,Self-Portrait,Claude Monet,male,17th c. CE,print,423,625,0.68,0.00795004889369011,0.011040966026484966,0.002597994636744261,0.007196336518973112
436767,Study of a Young Woman,Lucas Cranach the Elder,male,19th c. CE,painting,600,437,1.37,0.005647330544888973,0.05318814888596535,0.00591989466920495,0.021585124700019758
436768,Studies of Hands and Drapery,Joshua Reynolds,male,17th c. CE,painting,560,624,0.9,0.006641698535531759,0.012562017887830734,0.00078864477109164,0.006664120398151378
436769,Landscape with River,Anthony van Dyck,male,19th c. CE,print,473,625,0.76,0.1409693956375122,-0.31973743438720703,0.005897299852222204,-0.05762357963249087
436771,Self-Portrait,Jean-Antoine Houdon,male,19th c. CE,painting,449,624,0.72,0.010318923741579056,-0.07691489905118942,0.014001084491610527,-0.017531630272666614
436772,Portrait of a Gentleman by Sargent,John Singer Sargent,male,16th c. CE,other,598,318,1.88,0.7153884172439575,-0.041111573576927185,0.0007031921413727105,0.22499334526946768
436774,Portrait of a Gentleman by Dyck,Anthony van Dyck,male,19th c. CE,print,443,624,0.71,0.49831992387771606,-0.06616325676441193,0.0008521127165295184,0.1443362599432779
436777,Mountain View at Sunset,Édouard Manet,male,19th c. CE,painting,488,624,0.78,1.7385827959515154e-05,0.0003215186297893524,-0.028606023639440536,-0.00942237306056389
436778,Study of a Young Woman,Albrecht Dürer,male,19th c. CE,painting,597,625,0.96,0.00020981417037546635,0.0002966742613352835,-0.010749186389148235,-0.003414232652479162
436781,Bust of a Woman,Joshua Reynolds,male,18th c. CE,other,434,625,0.69,0.15500955283641815,0.0060267942026257515,0.0049056364223361015,0.05531399448712667
436782,Bust of a Woman,Winslow Homer,male,17th c. CE,other,599,535,1.12,0.09362443536520004,0.022501260042190552,0.003458726452663541,0.03986147395335138
436784,Bust of a Woman,Edmonia Lewis,female,17th c. CE,painting,599,493,1.22,0.14218144118785858,-0.56797194480896,0.00024375184148084372,-0.1418489172598735
436785,Self-Portrait,Winslow Homer,male,20th c. CE,painting,600,386,1.55,0.02777133695781231,-0.19631248712539673,0.00037773457006551325,-0.05605447186583964
436787,Landscape with River,Sofonisba Anguissola,female,18th c. CE,painting,600,413,1.45,0.13889619708061218,-0.07647600769996643,0.0048255519941449165,0.02241524712493022
436788,Village Festival,Lucas Cranach the Elder,male,18th c. CE,painting,482,624,0.77,0.0077047282829880714,-0.16611704230308533,0.00044328722287900746,-0.05265634226573942
436792,Interior Scene,Paul Cézanne,male,18th c. CE,painting,599,379,1.58,0.1403190642595291,0.0076781753450632095,0.010457554832100868,0.052818264812231064
436794,Portrait of a Noblewoman by Morisot,Berthe Morisot,female,15th c. CE,painting,483,624,0.77,0.3747141659259796,0.0007442759815603495,0.08186549693346024,0.15244131294700006
436795,Village Festival,Édouard Manet,male,19th c. CE,print,471,624,0.75,0.6507182717323303,0.060710519552230835,0.00339114130474627,0.23827331086310247
436796,Bust of a Woman,Harriet Hosmer,female,20th c. CE,print,500,624,0.8,0.11195559799671173,-0.13812506198883057,0.00333746918477118,-0.007610664935782552
436797,Self-Portrait,Auguste Rodin,male,18th c. CE,painting,452,625,0.72,0.3163108229637146,0.033628374338150024,0.006373761221766472,0.1187709861745437
436799,Portrait of a Noblewoman by Brun,Élisabeth Louise Vigée Le Brun,female,20th c. CE,other,549,624,0.88,0.41347289085388184,0.11278556287288666,0.0023264961782842875,0.17619498330168426
436801,Village Festival,Edgar Degas,male,16th c. CE,painting,478,624,0.77,0.3937978744506836,-0.05929422006011009,0.0036345270927995443,0.11271272716112435
436802,Mythological Scene,Peter Paul Rubens,male,18th c. CE,painting,557,624,0.89,0.008783213794231415,0.00547064607962966,0.04649282246828079,0.02024889411404729
436803,Bust of a Woman,Diego Velázquez,male,19th c. CE,painting,599,425,1.41,0.1247195303440094,-0.022843841463327408,0.001427253009751439,0.03443431396347781
436806,Saint Jerome in His Study,Édouard Manet,male,20th c. CE,painting,599,502,1.19,0.035856448113918304,-0.02988317608833313,-0.0023705558851361275,0.0012009053801496823
436808,Saint Jerome in His Study,Anne Vallayer-Coster,female,18th c. CE,painting,502,624,0.8,0.4068361818790436,0.11563490331172943,0.000535756116732955,0.17433561376916865
436810,Allegory of Spring,Rosa Bonheur,female,20th c. CE,painting,599,440,1.36,0.20378610491752625,0.0036060884594917297,0.0005462589324451983,0.06931281743648772
436814,Self-Portrait,Jean-Antoine Houdon,male,19th c. CE,print,599,461,1.3,0.005150528624653816,-0.002420721109956503,0.0017401418881490827,0.001489983134282132
436816,Self-Portrait,Anne Vallayer-Coster,female,18th c. CE,painting,600,448,1.34,-0.13023926317691803,-0.19480910897254944,-0.0011135621462017298,-0.10872064476522307
436818,Mountain View at Sunset,John Singer Sargent,male,16th c. CE,other,456,624,0.73,0.35704511404037476,-0.03114648163318634,0.004312490578740835,0.11007037432864308
436821,Interior Scene,Diego Velázquez,male,15th c. CE,painting,520,624,0.83,0.020890789106488228,-0.6630483865737915,0.0005884929560124874,-0.21385636817043027
436823,Village Festival,Rosa Bonheur,female,18th c. CE,painting,509,624,0.82,0.030222516506910324,-0.017060238867998123,0.0022412326652556658,0.005134503434722622
436825,Village Festival,Marie-Denise Villers,female,20th c. CE,painting,542,624,0.87,0.09591419994831085,-0.014874164015054703,0.018239745870232582,0.03309326060116291
436826,Portrait of a Noblewoman by Claudel,Camille Claudel,female,17th c. CE,drawing_paper,599,493,1.22,0.17091457545757294,-0.0610772930085659,0.00017420039512217045,0.0366704942813764
436827,Bust of a Woman,Auguste Rodin,male,17th c. CE,painting,599,458,1.31,0.2248164564371109,-0.01541845127940178,0.00011783871741499752,0.06983861462504137
436831,Saint Jerome in His Study,John Singer Sargent,male,18th c. CE,print,600,444,1.35,0.05742739513516426,-0.07462667673826218,0.00040104586514644325,-0.005599411912650491
436832,Portrait of a Noblewoman by Younger,Hans Holbein the Younger,male,16th c. CE,painting,599,431,1.39,0.04081038385629654,-0.10235558450222015,0.0001490948343416676,-0.02046536860386065
436833,Study of a Young Woman,Hans Holbein the Younger,male,17th c. CE,painting,600,435,1.38,0.008756804279983044,-0.0012199121993035078,0.004001059103757143,0.0038459837281455598
436835,Village Festival,Albrecht Dürer,male,18th c. CE,painting,395,625,0.63,0.01077630277723074,-0.0011087696766480803,0.0015970609383657575,0.0037548646796494722
436836,Saint Jerome in His Study,Diego Velázquez,male,20th c. CE,painting,600,442,1.36,0.21279571950435638,0.25327321887016296,0.004345749970525503,0.15680489611501494
436837,Study of a Young Woman,Peter Paul Rubens,male,17th c. CE,other,599,564,1.06,0.09955445677042007,0.008843992836773396,0.0020330320112407207,0.0368104938728114
436838,Interior Scene,Édouard Manet,male,18th c. CE,painting,600,496,1.21,0.19889876246452332,0.01357085257768631,0.016859618946909904,0.07644307799637318
436843,Portrait of a Gentleman by Dürer,Albrecht Dürer,male,20th c. CE,painting,594,625,0.95,0.24539940059185028,0.09365664422512054,0.008649315685033798,0.11590178683400154
436844,Still Life with Flowers,Paul Cézanne,male,16th c. CE,painting,599,625,0.96,0.0005260869511403143,0.0005242170300334692,-0.0023778737522661686,-0.00044252325703079504
436846,Mountain View at Sunset,Suzanne Valadon,female,16th c. CE,painting,480,624,0.77,0.26329678297042847,0.4250284433364868,0.0036254737060517073,0.23065023333765566
436847,Mythological Scene,Joshua Reynolds,male,19th c. CE,other,482,625,0.77,0.04689357802271843,0.05538094788789749,0.0036988926585763693,0.03532447285639743
436849,Self-Portrait,Anne Vallayer-Coster,female,18th c. CE,drawing_paper,598,357,1.68,0.03243418410420418,-0.49356427788734436,0.000592768716160208,-0.15351244168899333
436851,Village Festival,Suzanne Valadon,female,19th c. CE,painting,383,624,0.61,0.2690635919570923,-0.32113561034202576,0.001873326487839222,-0.016732897299031418
436853,Portrait of a Noblewoman by Sargent,John Singer Sargent,male,19th c. CE,painting,491,625,0.79,0.1308974325656891,0.09913484007120132,0.0013000544859096408,0.07711077570760001
436855,Still Life with Flowers,Édouard Manet,male,17th c. CE,other,573,625,0.92,0.13220109045505524,0.16030915081501007,-0.001313299871981144,0.09706564713269472
436859,Mountain View at Sunset,Anne Vallayer-Coster,female,16th c. CE,painting,599,389,1.54,0.004909314215183258,-0.009371552616357803,0.0015031317016109824,-0.000986368899854521
436860,The Holy Family,Judith Leyster,female,19th c. CE,drawing_paper,599,563,1.06,0.0002668121596798301,0.00026381458155810833,0.00021321469102986157,0.00024794714408926666
436861,Mythological Scene,Joshua Reynolds,male,18th c. CE,painting,598,300,1.99,0.027537692338228226,0.06294913589954376,0.000834076723549515,0.030440301653773833
436865,Portrait of a Noblewoman by Lewis,Edmonia Lewis,female,18th c. CE,painting,461,624,0.74,0.2269255667924881,0.013432802632451057,0.0023459699004888535,0.08090144644180934
436866,Village Festival,Peter Paul Rubens,male,16th c. CE,painting,351,624,0.56,0.3312736451625824,0.012398135848343372,0.0013128421269357204,0.11499487437928717
436868,Self-Portrait,Jean-Antoine Houdon,male,19th c. CE,painting,466,624,0.75,0.10904502123594284,-0.16155734658241272,0.0003678698849398643,-0.01738148515384334
436869,Study of a Young Woman,Rembrandt van Rijn,male,19th c. CE,painting,252,625,0.4,0.026050038635730743,0.0008372552692890167,0.003677282715216279,0.010188192206745347
436870,Self-Portrait,Jean-Antoine Houdon,male,18th c. CE,painting,600,426,1.41,0.20739708840847015,-0.6573988199234009,0.00031551963184028864,-0.14989540396103015
436871,The Holy Family,Adélaïde Labille-Guiard,female,17th c. CE,other,599,462,1.3,0.277140349149704,0.19928067922592163,0.004989319946616888,0.16047011610741416
436875,The Holy Family,Edgar Degas,male,16th c. CE,other,485,624,0.78,0.10836651176214218,-0.714403510093689,0.00010196803486905992,-0.2019783434322259
436876,Mythological Scene,Anthony van Dyck,male,19th c. CE,painting,438,624,0.7,0.008287114091217518,-0.004190976265817881,0.004105412866920233,0.00273385023077329
436878,Saint Jerome in His Study,Jan van Eyck,male,15th c. CE,painting,482,624,0.77,0.23319390416145325,0.09373417496681213,0.003202055348083377,0.11004337815878291
436879,Saint Jerome in His Study,Diego Velázquez,male,17th c. CE,painting,600,429,1.4,0.3728823661804199,-0.274379700422287,0.0014016057830303907,0.033301423847054444
436880,Saint Jerome in His Study,Rachel Ruysch,female,17th c. CE,painting,599,401,1.49,0.07806701958179474,-0.1508510857820511,0.002257865620777011,-0.023508733526493113
436884,Studies of Hands and Drapery,Paul Cézanne,male,19th c. CE,painting,599,504,1.19,0.09035377204418182,0.012899067252874374,0.022306500002741814,0.04185311309993267
436887,Studies of Hands and Drapery,J.M.W. Turner,male,17th c. CE,painting,511,624,0.82,0.1523699164390564,-0.014897728338837624,-0.006622565444558859,0.04361654088521997
436889,The Holy Family,Claude Monet,male,17th c. CE,sculpture,599,544,1.1,0.13696759939193726,-0.3177093267440796,6.373591168085113e-05,-0.0602259971468205
436892,Bust of a Woman,Peter Paul Rubens,male,19th c. CE,painting,464,624,0.74,0.42991170287132263,0.059822048991918564,0.013443664647638798,0.16772580550362667
436893,Self-Portrait,Rogier van der Weyden,male,18th c. CE,painting,462,625,0.74,0.0535212904214859,-0.013976524583995342,0.009495117701590061,0.016346627846360207
436894,Saint Jerome in His Study,Peter Paul Rubens,male,19th c. CE,painting,482,624,0.77,0.10643524676561356,-0.1867494285106659,0.0005982170696370304,-0.026571988225138437
436895,Interior Scene,Hans Holbein the Younger,male,17th c. CE,painting,330,623,0.53,0.13402538001537323,-0.001546815037727356,0.01251695305109024,0.04833183934291204
436897,Saint Jerome in His Study,Mary Cassatt,female,19th c. CE,painting,592,624,0.95,0.01319042406976223,0.012198532931506634,0.005036871414631605,0.010141942805300156
436898,Mountain View at Sunset,J.M.W. Turner,male,15th c. CE,painting,439,624,0.7,0.0018486541230231524,-0.015335114672780037,0.012100104242563248,-0.00046211876906454563
436899,Bust of a Woman,Marie-Denise Villers,female,16th c. CE,painting,600,349,1.72,-0.004094280302524567,0.001702785724774003,0.003578977193683386,0.00039582753864427406
436902,Portrait of a Noblewoman by Cassatt,Mary Cassatt,female,17th c. CE,painting,599,573,1.05,0.03481454402208328,0.0009652692824602127,0.0051774149760603905,0.013652409426867962
436904,Allegory of Spring,Judith Leyster,female,18th c. CE,painting,508,625,0.81,0.1369897425174713,-0.3574003279209137,-1.4339268091134727e-05,-0.07347497489051118
436906,Studies of Hands and Drapery,Jean-Antoine Houdon,male,19th c. CE,print,498,624,0.8,0.267348974943161,-0.30603453516960144,0.00011296226875856519,-0.012857532652560622
436907,Portrait of a Noblewoman by Rodin,Auguste Rodin,male,17th c. CE,painting,373,624,0.6,-0.005990765523165464,0.0012528429506346583,0.0031582824885845184,-0.0005265466946487626
436908,Still Life with Flowers,Peter Paul Rubens,male,17th c. CE,print,388,624,0.62,0.0020850435830652714,0.004973313305526972,0.0015063415048643947,0.002854899464485546
436909,Village Festival,Edgar Degas,male,18th c. CE,painting,600,608,0.99,0.2745855152606964,0.0815052017569542,0.0012848916230723262,0.11912520288024098
436910,Mythological Scene,Clara Peeters,female,18th c. CE,painting,437,624,0.7,0.48569297790527344,-0.09593423455953598,0.007178254891186953,0.13231233274564147
436912,Portrait of a Gentleman by Carriera,Rosalba Carriera,female,19th c. CE,painting,496,624,0.79,0.0024974397383630276,0.004106336738914251,0.00706778047606349,0.004557185651113589
436913,Mountain View at Sunset,Édouard Manet,male,18th c. CE,painting,457,625,0.73,-4.90970560349524e-05,0.0002469284227117896,0.00033333589090034366,0.00017705575252572695
436914,Allegory of Spring,Clara Peeters,female,18th c. CE,other,423,624,0.68,-0.0010695289820432663,-0.0004951372975483537,0.0011348630068823695,-0.00014326775756975016
436918,Bust of a Woman,Albrecht Dürer,male,19th c. CE,painting,600,502,1.2,0.7673076391220093,-0.08063492178916931,0.0016645184950903058,0.22944574527597675
436919,Study of a Young Woman,Clara Peeters,female,16th c. CE,painting,460,624,0.74,0.0007091449806466699,0.0013370969099923968,-0.0010216179070994258,0.00034154132784654695
436921,Saint Jerome in His Study,Claude Monet,male,18th c. CE,painting,363,624,0.58,-7.227761670947075e-06,0.0009146239026449621,0.0021654563024640083,0.0010242841478126745
436922,Portrait of a Gentleman by Homer,Winslow Homer,male,19th c. CE,painting,599,368,1.63,0.04226640984416008,-0.05089496076107025,0.0018818482058122754,-0.002248900903699299
436924,Self-Portrait,Mary Cassatt,female,18th c. CE,painting,451,624,0.72,0.0004714091191999614,-0.0013836135622113943,-0.0019982834346592426,-0.0009701626258902252
436926,Mythological Scene,Auguste Rodin,male,17th c. CE,painting,503,624,0.81,0.039514247328042984,-0.04339258000254631,0.003808730049058795,-2.3200875148177147e-05
436927,Still Life with Flowers,Édouard Manet,male,18th c. CE,other,600,448,1.34,0.168717160820961,-0.03196723759174347,0.0002134895621566102,0.045654470930458046
436928,Bust of a Woman,Rogier van der Weyden,male,19th c. CE,painting,512,624,0.82,0.18970030546188354,-0.5439117550849915,0.0001982105168281123,-0.1180044130354266
436929,Studies of Hands and Drapery,Clara Peeters,female,17th c. CE,painting,500,625,0.8,0.07273152470588684,-0.04803882911801338,6.738591764587909e-05,0.00825336050183978
436930,The Holy Family,John Singer Sargent,male,16th c. CE,painting,464,624,0.74,0.1443602442741394,0.2689008116722107,-0.001118927262723446,0.13738070956120887
436931,Saint Jerome in His Study,Berthe Morisot,female,19th c. CE,painting,477,624,0.76,0.12583526968955994,0.2906626760959625,0.006038458086550236,0.14084546795735756
436932,Allegory of Spring,Edgar Degas,male,20th c. CE,print,600,514,1.17,0.015089485794305801,-0.6179667115211487,-3.821685095317662e-05,-0.20097181419259869
436935,Village Festival,Édouard Manet,male,17th c. CE,painting,600,509,1.18,0.24102766811847687,0.024486802518367767,0.004763063043355942,0.09009251122673352
436939,Bust of a Woman,Winslow Homer,male,18th c. CE,painting,354,624,0.57,-0.002913386095315218,-0.026402870193123817,0.003462502034381032,-0.008617918084686002
436941,Portrait of a Gentleman by Homer,Winslow Homer,male,18th c. CE,painting,526,625,0.84,0.0023417642805725336,-0.01400216855108738,0.005501594394445419,-0.0020529366253564754
436942,Bust of a Woman,Thomas Gainsborough,male,19th c. CE,drawing_paper,507,624,0.81,-0.007612530142068863,-0.01660541445016861,0.007027917541563511,-0.00573000901689132
436944,Still Life with Flowers,Anthony van Dyck,male,17th c. CE,painting,491,625,0.79,0.19044961035251617,-0.2761986553668976,0.001063481206074357,-0.028228521269435685
436946,Mountain View at Sunset,Jan van Eyck,male,16th c. CE,painting,599,486,1.23,0.40879911184310913,0.02136833965778351,0.0006890958175063133,0.14361884910613298
436949,Allegory of Spring,Diego Velázquez,male,18th c. CE,painting,599,486,1.23,-0.020790286362171173,0.0034820176661014557,0.001107224146835506,-0.00540034818307807
436951,Village Festival,Lucas Cranach the Elder,male,19th c. CE,painting,599,382,1.57,0.22383315861225128,-0.04575518146157265,0.00987161137163639,0.06264986284077168
436952,Interior Scene,Rogier van der Weyden,male,17th c. CE,other,600,484,1.24,0.01969444379210472,-0.030895546078681946,0.003911864943802357,-0.002429745780924956
436954,Portrait of a Gentleman by Houdon,Jean-Antoine Houdon,male,18th c. CE,painting,599,485,1.24,-0.01779603585600853,-0.12660664319992065,0.029892001301050186,-0.038170225918293
436955,Allegory of Spring,Lucas Cranach the Elder,male,18th c. CE,painting,508,624,0.81,0.0483507439494133,-0.03994811326265335,0.005096776876598597,0.004499802521119515
436958,Allegory of Spring,Marie-Denise Villers,female,16th c. CE,other,518,625,0.83,0.006671965587884188,-0.26039963960647583,0.0027345092967152596,-0.08366438824062546
436960,Studies of Hands and Drapery,Peter Paul Rubens,male,16th c. CE,other,415,624,0.67,0.04848697409033775,-0.13095521926879883,0.010595659725368023,-0.02395752848436435
436961,Bust of a Woman,Anthony van Dyck,male,19th c. CE,painting,392,624,0.63,0.3239971995353699,-0.0453832633793354,0.0004131551831960678,0.09300903044641018
436965,Still Life with Flowers,Rogier van der Weyden,male,17th c. CE,painting,599,377,1.59,0.29008686542510986,-0.16674822568893433,0.008203810080885887,0.043847483272353806
436968,Portrait of a Gentleman by Cézanne,Paul Cézanne,male,18th c. CE,painting,401,625,0.64,0.1362745612859726,0.022966625168919563,0.004630904644727707,0.054624030366539955
436970,Landscape with River,Vincent van Gogh,male,19th c. CE,painting,281,624,0.45,0.031767837703228,-0.01321193017065525,0.0034764190204441547,0.007344108851005633
436971,Village Festival,Élisabeth Louise Vigée Le Brun,female,20th c. CE,painting,599,452,1.33,0.400256872177124,-0.31984609365463257,0.0011468876618891954,0.027185888728126884
436973,Still Life with Flowers,Claude Monet,male,17th c. CE,painting,597,190,3.14,0.003860090859234333,-0.0032729245722293854,0.0009995957370847464,0.0005289206746965647
436974,Landscape with River,Edgar Degas,male,15th c. CE,painting,600,469,1.28,0.011118223890662193,-0.3213118612766266,7.925300451461226e-07,-0.10339761495197308
436976,Portrait of a Gentleman by Sargent,John Singer Sargent,male,18th c. CE,painting,489,624,0.78,0.012406319379806519,-0.017356514930725098,-0.002273387275636196,-0.002407860942184925
436977,The Holy Family,Jean-Antoine Houdon,male,16th c. CE,painting,558,625,0.89,0.11308601498603821,0.2832377254962921,0.0002921009436249733,0.13220528047531843
436978,Still Life with Flowers,Rachel Ruysch,female,18th c. CE,painting,183,625,0.29,1.252881975233322e-05,0.00014406202535610646,0.00024231606221292168,0.00013296896910712044
436980,Allegory of Spring,Edgar Degas,male,17th c. CE,painting,187,624,0.3,-2.479961040080525e-06,7.875796291045845e-05,0.00035309389932081103,0.00014312396706372965
436982,Interior Scene,Vincent van Gogh,male,16th c. CE,painting,367,624,0.59,0.01666605845093727,0.003865484381094575,0.08513429760932922,0.03522194681378702
436983,Landscape with River,Francisco Goya,male,16th c. CE,painting,600,450,1.33,0.008320003747940063,-0.08003894984722137,-0.027878114953637123,-0.03319902035097281
436985,Landscape with River,Édouard Manet,male,18th c. CE,painting,472,625,0.76,0.00798170268535614,-0.23969969153404236,0.004136229865252972,-0.07586058632781108
436989,Still Life with Flowers,John Singer Sargent,male,19th c. CE,painting,600,578,1.04,-0.11300501972436905,-0.008881792426109314,0.018712816759943962,-0.0343913317968448
436990,Village Festival,Vincent van Gogh,male,19th c. CE,painting,420,625,0.67,-0.014952801167964935,-0.07733134925365448,0.0011688093654811382,-0.03037178035204609
436991,Studies of Hands and Drapery,Rogier van der Weyden,male,19th c. CE,painting,412,625,0.66,0.028215691447257996,-0.1437186300754547,-0.002359671052545309,-0.03928753656024734
436994,Still Life with Flowers,Edgar Degas,male,17th c. CE,painting,599,240,2.5,0.002833985723555088,0.01540644746273756,0.004876812919974327,0.007705748702088992
436995,Bust of a Woman,Rogier van der Weyden,male,16th c. CE,painting,599,515,1.16,0.0628221184015274,-0.39767053723335266,0.00018319443915970623,-0.11155507479755518
437000,Portrait of a Gentleman by Dürer,Albrecht Dürer,male,17th c. CE,painting,450,624,0.72,0.09546734392642975,0.1124424934387207,0.009920026175677776,0.07260995451360941
437001,Saint Jerome in His Study,Suzanne Valadon,female,18th c. CE,painting,599,231,2.59,0.010444623418152332,0.07021284103393555,0.008087113499641418,0.029581525983909767
437002,Mythological Scene,Édouard Manet,male,19th c. CE,painting,600,213,2.82,0.003026435384526849,0.02994530461728573,0.0005160511936992407,0.011162597065170607
437005,Portrait of a Noblewoman by Carriera,Rosalba Carriera,female,19th c. CE,painting,400,625,0.64,-0.0036886418238282204,-0.0028469511307775974,-0.000143416749779135,-0.0022263365681283176
