objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,artistBeginDate,artistEndDate,primaryImage,primaryImageSmall,tags,creditLine,isHighlight,source_harvest
325354,Furniture plaque carved in relief with a male figure slaying a griffin,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-38939-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38939-001.jpg,Men;Griffins,"Rogers Fund, 1961",False,results_harvest_17_departments/met_metadata.csv
23944,Armor of Emperor Ferdinand I (1503–1564),Arms and Armor,Armor,"German, Nuremberg","Steel, brass, leather",dated 1549,1549,1549,Kunz Lochner,German,,1510.0,1567.0,https://images.metmuseum.org/CRDImages/aa/original/DP-12881-007.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-12881-007.jpg,Madonna and Child,"Purchase, Rogers Fund and George D. Pratt Gift, 1933",True,results_harvest_17_departments/met_metadata.csv
325564,Furniture plaque carved in high relief with two Egyptianizing figures flanking a volute tree,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-38942-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38942-001.jpg,Men;Trees,"Rogers Fund, 1962",False,results_harvest_17_departments/met_metadata.csv
325355,Furniture plaque carved in relief with lion-headed figure,Ancient West Asian Art,,Assyrian,Ivory,ca. 8th–7th century BCE,-800,-600,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110684.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110684.jpg,Sekhmet,"Rogers Fund, 1961",False,results_harvest_17_departments/met_metadata.csv
24007,Cuirass (<i>Char-aina</i>),Arms and Armor,Armor Parts-Cuirasses,"Persian, Safavid","Steel, iron, gold, leather, textile (wool)",17th–early 18th century,1601,1750,,,,,,https://images.metmuseum.org/CRDImages/aa/original/DP147307.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP147307.jpg,,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
13640,Coverlet,The American Wing,,American,"Wool, woven",ca. 1840–50,1837,1850,,,,,,https://images.metmuseum.org/CRDImages/ad/original/DT5097.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT5097.jpg,Animals;Birds;Giraffes,"Rogers Fund, 1956",False,results_harvest_17_departments/met_metadata.csv
324381,Plaque,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110659.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110659.jpg,Kings;Men;Banquets,"Rogers Fund, 1959",False,results_harvest_17_departments/met_metadata.csv
781871,Persian Travelogue: A Diary of a Journey through the region of Fars,Ancient West Asian Art,,Qajar,"Black ink on paper; blue velvet binding with a flap, tight back case binding sewn onto two cotton/hemp cords (laced in), with marbled paper doublures",1838 CE,1838,1838,,,,,,https://images.metmuseum.org/CRDImages/an/original/TR_18774E.jpg,https://images.metmuseum.org/CRDImages/an/web-large/TR_18774E.jpg,,"Purchase, Friends of Ancient Near Eastern Art and The Ishtar Society Gifts, 2019",False,results_harvest_17_departments/met_metadata.csv
788195,"Gold-inlaid Colt Model 1851 Navy Revolver (serial no. 20133), with Case and Accessories",Arms and Armor,Firearms-Pistols-Revolvers,"American, Hartford, Connecticut","Steel, copper alloy, gold, wood (walnut), textile, glass, cork, bone, pewter, paper",ca. 1853,1848,1858,Samuel Colt,American,,1814.0,1862.0,https://images.metmuseum.org/CRDImages/aa/original/DP-18814-001.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-18814-001.jpg,,"Gift of The Robert M. Lee Foundation, in celebration of the Museum’s 150th Anniversary, 2018",False,results_harvest_17_departments/met_metadata.csv
13565,Bed rug,The American Wing,,American,Wool embroidered with wool,1796,1796,1796,N. L.,American,,,9999.0,https://images.metmuseum.org/CRDImages/ad/original/DT11600.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT11600.jpg,Flowers,"Rogers Fund, 1933",False,results_harvest_17_departments/met_metadata.csv
325348,Horse frontlet carved in relief with a female figure flanked by lions,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110677.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110677.jpg,Women;Lions;Lotuses,"Rogers Fund, 1961",False,results_harvest_17_departments/met_metadata.csv
814650,Vase (New World),The American Wing,,American,Porcelain with enameled and gilded decoration,ca. 1886–89,1883,1889,Joseph S. Potter,American,,1822.0,1904.0,https://images.metmuseum.org/CRDImages/ad/original/DP-23405-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23405-001.jpg,,"Purchase, Ronald S. Kane Bequest, in memory of Berry B. Tracy, 2018",False,results_harvest_17_departments/met_metadata.csv
891658,Brooch with Assyrian divine archer in a winged disc,Ancient West Asian Art,,British,"Gold, glass",ca. 1870,1865,1875,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-33406-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-33406-001.jpg,,"Henrietta and Christopher McCall Collection, Purchase, Henrie Jo Barth Bequest, and Museum Acquisitions and Josephine Lois Berger-Nadler Endowment Funds, 2023",False,results_harvest_17_departments/met_metadata.csv
788174,"Smith & Wesson .44 Double-Action Frontier Model Revolver decorated by Tiffany & Co. (serial no. 8401), with Case and Cleaning Rod",Arms and Armor,Firearms-Pistols-Revolvers,"American, Springfield, Massachusetts and New York","Steel, silver, ivory, textile (chamois), wood (California laurel)",ca. 1893,1888,1898,Smith & Wesson,American,,1852.0,9999.0,https://images.metmuseum.org/CRDImages/aa/original/DP-19201-002.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP-19201-002.jpg,,"Gift of the Robert M. Lee Foundation, in celebration of the Museum’s 150th Anniversary, 2019",False,results_harvest_17_departments/met_metadata.csv
324322,Horse blinker carved in relief with a seated sphinx,Ancient West Asian Art,,Assyrian,Ivory,ca. 8th century BCE,-800,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-38926-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38926-001.jpg,Sphinx,"Rogers Fund, 1954",False,results_harvest_17_departments/met_metadata.csv
20891,The Five Points,The American Wing,,American,Oil on wood panel,ca. 1827,1822,1832,Unknown Artist,,,,,https://images.metmuseum.org/CRDImages/ad/original/DP265419.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP265419.jpg,Buildings;Cities;Streets;Men;Women;Crowd,"Bequest of Mrs. Screven Lorillard (Alice Whitney), from the collection of Mrs. J. Insley Blair, 2016",False,results_harvest_17_departments/met_metadata.csv
24182,Cuirass,Arms and Armor,Armor Parts-Cuirasses,Iranian,"Leather, lacquer, pigment, iron, copper alloy, gold",late 18th–early 19th century,1750,1850,,,,,,https://images.metmuseum.org/CRDImages/aa/original/DP147316.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/DP147316.jpg,Arabic,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
324941,Incised furniture plaque with a kneeling bull,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110658.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110658.jpg,Bulls,"Rogers Fund, 1959",False,results_harvest_17_departments/met_metadata.csv
322619,Relief panel,Ancient West Asian Art,,Assyrian,Gypsum alabaster,ca. 883–859 BCE,-883,-859,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP355701.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355701.jpg,,"Gift of John D. Rockefeller Jr., 1932",False,results_harvest_17_departments/met_metadata.csv
24316,Sacrificial Sword (Rāmdāo),Arms and Armor,Shafted Weapons,"Indian, Bengal (?) or Nepalese","Steel, wood, brass",19th century,1801,1900,,,,,,https://images.metmuseum.org/CRDImages/aa/original/36.25.1284_018AA2015.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
325667,Openwork plaque with a sphinx striding through a floral landscape,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-28977-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28977-001.jpg,Sphinx,"Rogers Fund, 1964",False,results_harvest_17_departments/met_metadata.csv
814649,Vase (Old World),The American Wing,,American,Porcelain with enameled and gilded decoration,ca. 1886–89,1883,1889,Joseph S. Potter,American,,1822.0,1904.0,https://images.metmuseum.org/CRDImages/ad/original/DP-23385-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23385-001.jpg,,"Purchase, Ronald S. Kane Bequest, in memory of Berry B. Tracy, 2018",False,results_harvest_17_departments/met_metadata.csv
10367,View of the Tunnel of the Harlem Railroad,The American Wing,,American,Gouache on off-white wove paper,ca.1837,1832,1842,Nicolino Calyo,"American, born Italy",,1799.0,1884.0,https://images.metmuseum.org/CRDImages/ad/original/APS2263.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/APS2263.jpg,Railways;Tunnels;Landscapes,"The Edward W. C. Arnold Collection of New York Prints, Maps, and Pictures, Bequest of Edward W. C. Arnold, 1954",False,results_harvest_17_departments/met_metadata.csv
1668,Watercolor,The American Wing,,"American, Shaker",Ink and watercolor on paper,1882,1882,1882,Eugene B. Cunningham,,,,,https://images.metmuseum.org/CRDImages/ad/original/ap66.10.41.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.10.41.jpg,Birds;Flowers;Leaves,"Friends of the American Wing Fund, 1966",False,results_harvest_17_departments/met_metadata.csv
24318,Sacrificial Knife,Arms and Armor,Knives,"Indian, Bengal (?) or Nepalese","Steel, brass, wood",19th century,1801,1900,,,,,,https://images.metmuseum.org/CRDImages/aa/original/36.25.1286_002AA2016.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1286_002AA2016.jpg,Eyes,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
325665,"Furniture plaque carved in relief with a striding, falcon-headed winged sphinx supported by two kneeling figures",Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-28976-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28976-001.jpg,Sphinx,"Rogers Fund, 1964",False,results_harvest_17_departments/met_metadata.csv
24317,Sacrificial Sword (Kartrī or Churī),Arms and Armor,Knives,"Indian, Bengal (?) or Nepalese","Steel, brass, wood",19th century,1801,1900,,,,,,https://images.metmuseum.org/CRDImages/aa/original/36.25.1285_002AA2016.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1285_002AA2016.jpg,Birds;Eyes,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
325669,Furniture plaque carved in relief with sphinx,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110707.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110707.jpg,Sphinx,"Rogers Fund, 1964",False,results_harvest_17_departments/met_metadata.csv
678610,Set of Sacrificial Weapons,Arms and Armor,Shafted Weapons,"Indian, Bengal (?) or Nepalese","Steel, wood, brass",19th century,1801,1900,,,,,,https://images.metmuseum.org/CRDImages/aa/original/36.25.1284_018AA2015.jpg,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,,"Bequest of George C. Stone, 1935",False,results_harvest_17_departments/met_metadata.csv
325670,Furniture plaque carved in relief with a falcon-headed figure,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110708.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110708.jpg,Horus,"Rogers Fund, 1964",False,results_harvest_17_departments/met_metadata.csv
325562,Furniture element carved in the round with the head of a roaring lion,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110686.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110686.jpg,Lions,"Rogers Fund, 1962",True,results_harvest_17_departments/met_metadata.csv
327480,Lobed bowl,Ancient West Asian Art,,Sasanian,"Silver-gilt, niello inlay",ca. 6th–7th century CE,500,700,,,,,,https://images.metmuseum.org/CRDImages/an/original/LC_1992_233_Side-20190624.jpg,https://images.metmuseum.org/CRDImages/an/web-large/LC_1992_233_Side-20190624.jpg,Birds,"Anonymous Gift, 1992",False,results_harvest_17_departments/met_metadata.csv
325345,Plaque carved in relief with Egyptianizing creature,Ancient West Asian Art,,Assyrian,Ivory,ca. 8th–7th century BCE,-800,-600,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-28973-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-28973-001.jpg,,"Rogers Fund, 1961",False,results_harvest_17_departments/met_metadata.csv
14006,Water-lily textile,The American Wing,,American,"Silk, printed, woven",1883–1900,1883,1900,Associated Artists,American,,1883.0,1907.0,https://images.metmuseum.org/CRDImages/ad/original/DP8056.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP8056.jpg,Plants,"Gift of Mrs. Boudinot Keith, 1928",False,results_harvest_17_departments/met_metadata.csv
325867,Cloisonné furniture plaque with a figure holding a sword,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP115139.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP115139.jpg,Swords;Men,"Harris Brisbane Dick Fund, 1967",False,results_harvest_17_departments/met_metadata.csv
322358,Drachm,Ancient West Asian Art,,Parthian,Silver,ca. 78–110 CE,78,110,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-13132-033.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-033.jpg,Men;Profiles,"Bequest of Joseph H. Durkee, 1898",False,results_harvest_17_departments/met_metadata.csv
324596,Plaque with tribute bearers,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110591.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110591.jpg,Men,"Rogers Fund, 1957",False,results_harvest_17_departments/met_metadata.csv
20615,Sampler,The American Wing,,American,Silk embroidery on linen,1807,1807,1807,Julia Ann Fitch,American,Female,1792.0,1818.0,https://images.metmuseum.org/CRDImages/ad/original/DP245089.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP245089.jpg,Women,"Purchase, William Cullen Bryant Fellows Gifts, 2010",True,results_harvest_17_departments/met_metadata.csv
14047,Embroidered Sampler,The American Wing,,American or English,Silk embroidery on linen,1810,1810,1810,A. H.,American,,,9999.0,https://images.metmuseum.org/CRDImages/ad/original/16012.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/16012.jpg,,"Rogers Fund, 1913",False,results_harvest_17_departments/met_metadata.csv
322353,Drachm,Ancient West Asian Art,,Parthian,Silver,ca. 70–57 BCE,-70,-57,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-13132-023.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-023.jpg,Men;Profiles,"Bequest of Joseph H. Durkee, 1898",False,results_harvest_17_departments/met_metadata.csv
324382,Plaque,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP110660.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP110660.jpg,Deer,"Rogers Fund, 1959",False,results_harvest_17_departments/met_metadata.csv
322621,Relief panel,Ancient West Asian Art,,Assyrian,Gypsum alabaster,ca. 883–859 BCE,-883,-859,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP355694.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355694.jpg,,"Gift of John D. Rockefeller Jr., 1932",False,results_harvest_17_departments/met_metadata.csv
322359,Drachm,Ancient West Asian Art,,Parthian,Silver,ca. 78–110 CE,78,110,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-13132-035.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-035.jpg,Profiles,"Bequest of Joseph H. Durkee, 1898",False,results_harvest_17_departments/met_metadata.csv
325565,Cloisonné furniture plaque with two sphinxes flanking a cartouche,Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-38943-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38943-001.jpg,Sphinx,"Rogers Fund, 1962",False,results_harvest_17_departments/met_metadata.csv
327832,Panel fragment with the god Shiva/Oesho,Ancient West Asian Art,,Kushan,"Terracotta, gouache",ca. 3rd century CE,200,300,,,,,,https://images.metmuseum.org/CRDImages/an/original/DT917.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT917.jpg,Deities,"Gift of Isao Kurita, 2000",False,results_harvest_17_departments/met_metadata.csv
322351,Silver drachm,Ancient West Asian Art,,Parthian,Silver,ca. 121–91 BCE,-126,-116,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-1114-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-1114-001.jpg,Kings;Men,"Bequest of Joseph H. Durkee, 1898",False,results_harvest_17_departments/met_metadata.csv
325868,"Furniture plaque carved in relief with a winged, falcon-headed sphinx",Ancient West Asian Art,,Assyrian,Ivory,ca. 9th–8th century BCE,-900,-700,,,,,,https://images.metmuseum.org/CRDImages/an/original/DP-38964-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-38964-001.jpg,Falcons;Sphinx,"Harris Brisbane Dick Fund, 1967",False,results_harvest_17_departments/met_metadata.csv
310599,Fish hacha,The Michael C. Rockefeller Wing,Stone-Sculpture,Classic Veracruz,"Stone, shell, traces of plaster, pigment",600–900 CE,600,900,Classic Veracruz artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP104813.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104813.jpg,Fish,"The Michael C. Rockefeller Memorial Collection, Purchase, Nelson A. Rockefeller Gift, 1966",False,results_harvest_17_departments/met_metadata.csv
308458,Spout-and-bridge bottle with fox,The Michael C. Rockefeller Wing,Ceramics-Containers,Topará,"Ceramic, slip",200 BCE–100 CE,-200,100,Topará artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP234685.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP234685.jpg,Foxes,"Gift of Nathan Cummings, 1963",False,results_harvest_17_departments/met_metadata.csv
662967,Vessel with mythological scene,The Michael C. Rockefeller Wing,Ceramics-Vessels,Maya,Ceramic,600–800 CE,600,800,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP348021.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP348021.jpg,,"Gift of Justin Kerr, in memory of Barbara Kerr, 2014",False,results_harvest_17_departments/met_metadata.csv
312928,Neckless jar with complex scene,The Michael C. Rockefeller Wing,Ceramics-Containers,Paracas,"Ceramic, post-fire paint",350 BCE–60 CE,-350,60,Paracas artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24348-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24348-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
701288,Yäʿğğ mäsqäl (hand cross),The Michael C. Rockefeller Wing,Wood-Sculpture,Tigray region,"Wood, metal",18th century,1700,1800,Northern Highlands artist,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-30698-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30698-001.jpg,,"Purchase, Mariana and Ray Herrmann and The Ruddock Foundation for the Arts Gifts, 2016",False,results_harvest_17_departments/met_metadata.csv
308532,Tuber-inspired stirrup-spout bottle,The Michael C. Rockefeller Wing,Ceramics-Containers,Moche,"Ceramic, slip",500–800 CE,500,800,Moche artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24360-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24360-001.jpg,,"Gift of Mr. and Mrs. Nathan Cummings, 1964",False,results_harvest_17_departments/met_metadata.csv
313256,Mirror-bearer,The Michael C. Rockefeller Wing,Wood-Sculpture,Maya,"Cordia wood (bocote), red hematite",410–650 CE,410,650,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24340-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24340-001.jpg,Men,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",True,results_harvest_17_departments/met_metadata.csv
310568,Bottle with deity,The Michael C. Rockefeller Wing,Ceramics-Containers,Wari,"Ceramic, slip",650–1000 CE,650,1000,Wari artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24255-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Purchase, Nelson A. Rockefeller Gift and Mrs. Carroll L. Cartwright Gifts, 1964",False,results_harvest_17_departments/met_metadata.csv
318345,Censer with seated king,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip",300–400 CE,300,400,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DT4512.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4512.jpg,Kings,"Gift of Charles and Valerie Diker, 1999",True,results_harvest_17_departments/met_metadata.csv
313267,Kero (beaker),The Michael C. Rockefeller Wing,Wood-Containers,Inca,Wood,1400–1535 CE,1400,1535,Inca artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1074.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.1074.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
310221,Gourd-shaped bottle,The Michael C. Rockefeller Wing,Ceramics-Containers,Topará,"Ceramic, slip",200 BCE–100 CE,-200,100,Topará artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23890-002.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23890-002.jpg,,"Gift of Nathan Cummings, 1976",False,results_harvest_17_departments/met_metadata.csv
316846,Kero (beaker),The Michael C. Rockefeller Wing,Wood-Containers,Quechua,"Wood, tin, pigment, resin",Early 17th century,1600,1650,Peruvian artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24246-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24246-001.jpg,,"Bequest of Arthur M. Bullowa, 1993",False,results_harvest_17_departments/met_metadata.csv
757089,Door board (jovo),The Michael C. Rockefeller Wing,Wood-Architectural,Kanak people,"Wood, pigment",19th century,1800,1900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-21002-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21002-001.jpg,,"Bequest of Lynda Cunningham, 2016",False,results_harvest_17_departments/met_metadata.csv
757056,Door board (jovo),The Michael C. Rockefeller Wing,Wood-Architectural,Kanak people,"Wood, pigment",19th century,1800,1900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-21001-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21001-001.jpg,,"Bequest of Lynda Cunningham, 2016",False,results_harvest_17_departments/met_metadata.csv
308565,Stirrup-spout bottle with mountain sacrifice scene,The Michael C. Rockefeller Wing,Ceramics-Containers,Moche,"Ceramic, slip",500–800 CE,500,800,Moche artist,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-25548-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25548-001.jpg,Animals;Men,"Gift of Mr. and Mrs. Nathan Cummings, 1964",False,results_harvest_17_departments/met_metadata.csv
316847,Kero (beaker),The Michael C. Rockefeller Wing,Wood-Containers,Quechua,"Wood, tin, pigment, resin",Early 17th century,1600,1700,Peruvian artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/1994.35.19_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.19_a.JPG,,"Bequest of Arthur M. Bullowa, 1993",False,results_harvest_17_departments/met_metadata.csv
310542,Whistling vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,400–500 CE,400,500,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23468-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23468-001.jpg,Birds;Men;Mythical Creatures,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963",True,results_harvest_17_departments/met_metadata.csv
316274,Plate with trumpeter,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip",700–800 CE,700,800,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24261-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24261-001.jpg,Men;Trumpets;Musicians,"Gift of Eugene and Ina Schnell, 1989",False,results_harvest_17_departments/met_metadata.csv
314217,Vessel with mythological scene,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip",600–800 CE,600,800,Metropolitan Painter,,,600.0,800.0,https://images.metmuseum.org/CRDImages/ao/original/DP-571-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-571-001.jpg,,"Purchase, The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller and Gifts of Nelson A. Rockefeller, Nathan Cummings, S.L.M. Barlow, Meredith Howland, and Captain Henry Erben, by exchange; and funds from various donors, 1980",False,results_harvest_17_departments/met_metadata.csv
313289,Hand with beaker,The Michael C. Rockefeller Wing,Ceramics-Containers,Inca,"Ceramic, slip",1400–1535 CE,1400,1535,Inca artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-33254-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-33254-001.jpg,Hands,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
318662,Vessel with throne scene,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip",600–900 CE,600,900,Chamá artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DT4514.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4514.jpg,Men;Thrones,"Gift of Charles and Valerie Diker, 1999",False,results_harvest_17_departments/met_metadata.csv
313240,Relief with enthroned ruler,The Michael C. Rockefeller Wing,Stone-Sculpture,Maya,"Limestone, paint",770 CE,770,775,Chakalte',Guatemalan or Mexican,,740.0,825.0,https://images.metmuseum.org/CRDImages/ao/original/DP104826.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104826.jpg,Kings;Men;Thrones,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",True,results_harvest_17_departments/met_metadata.csv
